neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,never_reviewed,dist_from_center,has_reviews,availability_ratio,is_multi_listing_host,log_minimum_nights,log_number_of_reviews,log_reviews_per_month,log_calculated_host_listings_count,log_price
Brooklyn,Prospect-Lefferts Gardens,40.65593,-73.96053,Private room,75,2,9,0.08,1,324,0,0.10507990197940223,1,0.8876712328767123,0,1.0986122886681098,2.302585092994046,0.07696104113612832,0.6931471805599453,4.330733340286331
Brooklyn,Williamsburg,40.71923,-73.96468,Private room,90,1,9,0.08,1,245,0,0.044006650633739264,1,0.6712328767123288,0,0.6931471805599453,2.302585092994046,0.07696104113612832,0.6931471805599453,4.51085950651685
Manhattan,Upper East Side,40.778,-73.94822,Entire home/apt,150,5,21,0.19,1,189,0,0.04230600902944531,1,0.5178082191780822,0,1.791759469228055,3.091042453358316,0.173953307123438,0.6931471805599453,5.017279836814924
Manhattan,Washington Heights,40.85879,-73.93128,Private room,85,15,36,0.33,1,307,0,0.11444838356219524,1,0.8410958904109589,0,2.772588722239781,3.6109179126442243,0.2851789422336624,0.6931471805599453,4.454347296253507
Brooklyn,Bedford-Stuyvesant,40.68332,-73.9547,Private room,70,3,63,0.58,2,310,0,0.08078206731694892,1,0.8493150684931506,1,1.3862943611198906,4.1588830833596715,0.4574248470388754,1.0986122886681098,4.2626798770413155
Manhattan,Harlem,40.81618,-73.94894,Entire home/apt,120,3,155,1.42,3,213,0,0.06871350667809525,1,0.5835616438356165,1,1.3862943611198906,5.049856007249537,0.883767540168595,1.3862943611198906,4.795790545596741
Brooklyn,Clinton Hill,40.68414,-73.96351,Private room,89,3,260,2.35,1,278,0,0.07706399743071081,1,0.7616438356164383,0,1.3862943611198906,5.564520407322694,1.208960345836975,0.6931471805599453,4.499809670330265
Manhattan,East Village,40.72392,-73.99143,Entire home/apt,185,5,73,0.66,1,209,0,0.034592069900486036,1,0.5726027397260274,0,1.791759469228055,4.30406509320417,0.5068176023684519,0.6931471805599453,5.225746673713202
Brooklyn,Greenpoint,40.73494,-73.9503,Private room,50,3,193,1.86,1,0,0,0.04208091729038558,1,0.0,0,1.3862943611198906,5.267858159063328,1.0508216248317612,0.6931471805599453,3.9318256327243257
Manhattan,Lower East Side,40.71341,-73.98856,Entire home/apt,105,3,32,0.29,1,16,0,0.04469487330779652,1,0.043835616438356165,0,1.3862943611198906,3.4965075614664802,0.25464221837358075,0.6931471805599453,4.663439094112067
Manhattan,Hell's Kitchen,40.76754,-73.98399,Private room,130,2,50,0.45,3,234,0,0.00965876286073304,1,0.6410958904109589,1,1.0986122886681098,3.9318256327243257,0.37156355643248307,1.3862943611198906,4.875197323201151
Manhattan,West Village,40.73442,-74.00303,Entire home/apt,115,29,26,0.25,1,12,0,0.029382261655629887,1,0.03287671232876712,0,3.4011973816621555,3.295836866004329,0.22314355131420976,0.6931471805599453,4.7535901911063645
Brooklyn,Flatlands,40.63188,-73.93248,Private room,77,2,2,0.02,1,178,0,0.13681145712256865,1,0.4876712328767123,0,1.0986122886681098,1.0986122886681098,0.019802627296179712,0.6931471805599453,4.356708826689592
Brooklyn,Clinton Hill,40.6873,-73.9634,Private room,76,2,426,3.89,3,275,0,0.07407361203560081,1,0.7534246575342466,1,1.0986122886681098,6.056784013228625,1.5871923034867808,1.3862943611198906,4.343805421853684
Brooklyn,Bedford-Stuyvesant,40.68296,-73.93662,Entire home/apt,125,3,227,2.09,2,163,0,0.08955588199554454,1,0.4465753424657534,1,1.3862943611198906,5.429345628954441,1.128171090909654,1.0986122886681098,4.836281906951478
Brooklyn,Clinton Hill,40.6863,-73.96765,Private room,135,4,84,0.77,3,365,0,0.07388851399236439,1,1.0,1,1.6094379124341003,4.442651256490317,0.5709795465857378,1.3862943611198906,4.912654885736052
Brooklyn,Greenpoint,40.73409,-73.95348,Entire home/apt,250,29,3,0.03,1,34,0,0.03996208828377488,1,0.09315068493150686,0,3.4011973816621555,1.3862943611198906,0.0295588022415444,0.6931471805599453,5.5254529391317835
Brooklyn,Williamsburg,40.71561,-73.94835,Entire home/apt,199,3,10,0.1,1,280,0,0.056365189612030575,1,0.7671232876712328,0,1.3862943611198906,2.3978952727983707,0.09531017980432487,0.6931471805599453,5.298317366548036
Brooklyn,Cobble Hill,40.6857,-73.99183,Entire home/apt,140,2,4,0.04,1,0,0,0.07257657266639626,1,0.0,0,1.0986122886681098,1.6094379124341003,0.039220713153281295,0.6931471805599453,4.948759890378168
Queens,Flushing,40.74028,-73.83168,Private room,140,2,1,0.01,1,1,0,0.15483730429066161,1,0.0027397260273972603,0,1.0986122886681098,0.6931471805599453,0.009950330853168083,0.6931471805599453,4.948759890378168
Brooklyn,Bedford-Stuyvesant,40.68281,-73.93524,Entire home/apt,115,3,124,1.72,2,170,0,0.09044116153611002,1,0.4657534246575342,1,1.3862943611198906,4.8283137373023015,1.000631880307906,1.0986122886681098,4.7535901911063645
Brooklyn,Williamsburg,40.71596,-73.93938,Entire home/apt,160,3,11,0.11,1,188,0,0.06240525618888352,1,0.5150684931506849,0,1.3862943611198906,2.4849066497880004,0.10436001532424277,0.6931471805599453,5.081404364984463
Brooklyn,Williamsburg,40.71492,-73.95935,Entire home/apt,195,4,240,2.19,1,214,0,0.05039552460288862,1,0.5863013698630137,0,1.6094379124341003,5.484796933490655,1.1600209167967532,0.6931471805599453,5.278114659230517
Manhattan,East Village,40.72354,-73.98295,Entire home/apt,195,3,30,0.28,1,248,0,0.03455421971337497,1,0.6794520547945205,0,1.3862943611198906,3.4339872044851463,0.2468600779315258,0.6931471805599453,5.278114659230517
Brooklyn,Williamsburg,40.71165,-73.96087,Private room,80,3,200,1.86,4,262,0,0.052487707132246264,1,0.7178082191780822,1,1.3862943611198906,5.303304908059076,1.0508216248317612,1.6094379124341003,4.394449154672439
Brooklyn,Fort Greene,40.69101,-73.97312,Private room,44,8,27,1.05,5,280,0,0.06812433118938294,1,0.7671232876712328,1,2.1972245773362196,3.332204510175204,0.7178397931503169,1.791759469228055,3.8066624897703196
Manhattan,West Village,40.73474,-74.00101,Private room,156,4,79,0.74,1,307,0,0.027956890027321938,1,0.8410958904109589,0,1.6094379124341003,4.382026634673881,0.5538851132264376,0.6931471805599453,5.056245805348308
Brooklyn,Prospect Heights,40.67386,-73.96641,Private room,85,15,9,0.09,1,339,0,0.08627843125602744,1,0.9287671232876712,0,2.772588722239781,2.302585092994046,0.08617769624105233,0.6931471805599453,4.454347296253507
Brooklyn,Williamsburg,40.71536,-73.96057,Private room,125,3,155,1.61,1,1,0,0.04939306125358477,1,0.0027397260273972603,0,1.3862943611198906,5.049856007249537,0.9593502213346021,0.6931471805599453,4.836281906951478
Brooklyn,Prospect Heights,40.6741,-73.96595,Entire home/apt,115,15,4,0.05,1,269,0,0.086147620396618,1,0.736986301369863,0,2.772588722239781,1.6094379124341003,0.04879016416943201,0.6931471805599453,4.7535901911063645
Manhattan,East Harlem,40.79295,-73.93997,Private room,69,2,34,0.32,1,10,0,0.05739759054176047,1,0.0273972602739726,0,1.0986122886681098,3.5553480614894135,0.2776317365982795,0.6931471805599453,4.248495242049359
Manhattan,West Village,40.73226,-74.00401,Entire home/apt,225,45,134,1.24,1,312,0,0.03170437982361457,1,0.8547945205479452,0,3.828641396489095,4.90527477843843,0.8064758658669485,0.6931471805599453,5.420534999272286
Brooklyn,Williamsburg,40.71363,-73.96398,Entire home/apt,125,6,27,0.25,1,189,0,0.049313358230806584,1,0.5178082191780822,0,1.9459101490553132,3.332204510175204,0.22314355131420976,0.6931471805599453,4.836281906951478
Manhattan,Upper East Side,40.77711,-73.9527,Entire home/apt,219,4,126,1.16,2,290,0,0.03796092859771073,1,0.7945205479452054,1,1.6094379124341003,4.844187086458591,0.7701082216960736,1.0986122886681098,5.393627546352362
Brooklyn,Boerum Hill,40.68559,-73.98094,Entire home/apt,475,3,23,0.27,1,230,0,0.07255344030437634,1,0.6301369863013698,0,1.3862943611198906,3.1780538303479458,0.23901690047049992,0.6931471805599453,6.16541785423142
Manhattan,Upper East Side,40.77456,-73.95323,Entire home/apt,99,1,234,2.6,2,164,0,0.036271014598433085,1,0.44931506849315067,1,0.6931471805599453,5.459585514144159,1.2809338454620642,1.0986122886681098,4.605170185988092
Brooklyn,Williamsburg,40.71088,-73.95055,Private room,69,4,202,1.86,2,53,0,0.058666829639921814,1,0.14520547945205478,1,1.6094379124341003,5.313205979041787,1.0508216248317612,1.0986122886681098,4.248495242049359
Queens,Sunnyside,40.74559,-73.92313,Private room,79,30,28,0.26,1,126,0,0.06359264894624407,1,0.3452054794520548,0,3.4339872044851463,3.367295829986474,0.23111172096338664,0.6931471805599453,4.382026634673881
Brooklyn,Bedford-Stuyvesant,40.68306,-73.94659,Entire home/apt,135,2,309,2.86,2,3,0,0.08443927818261399,1,0.00821917808219178,1,1.0986122886681098,5.736572297479192,1.3506671834767394,1.0986122886681098,4.912654885736052
Brooklyn,DUMBO,40.70207,-73.98571,Private room,250,3,14,0.13,1,189,0,0.0559303942414176,1,0.5178082191780822,0,1.3862943611198906,2.70805020110221,0.12221763272424921,0.6931471805599453,5.5254529391317835
Manhattan,Upper East Side,40.76123,-73.9642,Entire home/apt,250,3,4,0.08,1,365,0,0.021543511784289492,1,1.0,0,1.3862943611198906,1.6094379124341003,0.07696104113612832,0.6931471805599453,5.5254529391317835
Brooklyn,Gowanus,40.66858,-73.99083,Entire home/apt,250,2,80,2.17,1,0,0,0.08957871008225521,1,0.0,0,1.0986122886681098,4.394449154672439,1.1537315878891892,0.6931471805599453,5.5254529391317835
Manhattan,Harlem,40.82704,-73.94907,Entire home/apt,80,3,2,0.04,1,0,0,0.07806194015010683,1,0.0,0,1.3862943611198906,1.0986122886681098,0.039220713153281295,0.6931471805599453,4.394449154672439
Brooklyn,Clinton Hill,40.68843,-73.96408,Private room,70,2,294,3.47,3,336,0,0.07279286572186239,1,0.9205479452054794,1,1.0986122886681098,5.68697535633982,1.4973884086254776,1.3862943611198906,4.2626798770413155
Brooklyn,Carroll Gardens,40.6783,-74.00135,Entire home/apt,165,2,150,1.4,3,342,0,0.08126076851716588,1,0.936986301369863,1,1.0986122886681098,5.017279836814924,0.8754687373538999,1.3862943611198906,5.111987788356544
Staten Island,St. George,40.64524,-74.08088,Private room,70,2,166,1.66,1,312,0,0.1476894105885684,1,0.8547945205479452,0,1.0986122886681098,5.117993812416755,0.9783261227936076,0.6931471805599453,4.2626798770413155
Brooklyn,Bushwick,40.70641,-73.91765,Private room,50,2,47,0.94,1,37,0,0.08523585278508933,1,0.10136986301369863,0,1.0986122886681098,3.871201010907891,0.6626879730752367,0.6931471805599453,3.9318256327243257
Bronx,Highbridge,40.83232,-73.93184,Private room,40,1,219,2.04,3,353,0,0.09166710424138456,1,0.9671232876712329,1,0.6931471805599453,5.393627546352362,1.1118575154181303,1.3862943611198906,3.713572066704308
Brooklyn,Williamsburg,40.71045,-73.9677,Entire home/apt,150,2,193,1.78,1,177,0,0.05077245808507204,1,0.4849315068493151,0,1.0986122886681098,5.267858159063328,1.0224509277025458,0.6931471805599453,5.017279836814924
Manhattan,East Village,40.72518,-73.98034,Private room,125,1,84,0.78,4,310,0,0.03322315457629062,1,0.8493150684931506,1,0.6931471805599453,4.442651256490317,0.5766133643039938,1.6094379124341003,4.836281906951478
Manhattan,Financial District,40.70666,-74.01374,Entire home/apt,196,3,114,1.06,1,0,0,0.05859431030398899,1,0.0,0,1.3862943611198906,4.74493212836325,0.7227059828014898,0.6931471805599453,5.2832037287379885
Brooklyn,Fort Greene,40.69098,-73.97113,Private room,110,2,213,2.0,2,321,0,0.06854325130893565,1,0.8794520547945206,1,1.0986122886681098,5.365976015021851,1.0986122886681098,1.0986122886681098,4.709530201312334
Manhattan,West Village,40.73756,-74.00405,Entire home/apt,170,3,86,0.8,1,246,0,0.027602465469595345,1,0.673972602739726,0,1.3862943611198906,4.465908118654584,0.5877866649021191,0.6931471805599453,5.14166355650266
Manhattan,Harlem,40.81526,-73.94791,Entire home/apt,165,3,80,0.75,3,231,0,0.06849609988897606,1,0.6328767123287671,1,1.3862943611198906,4.394449154672439,0.5596157879354227,1.3862943611198906,5.111987788356544
Manhattan,West Village,40.73423,-74.0046,Entire home/apt,150,26,38,0.36,1,225,0,0.030492997556817544,1,0.6164383561643836,0,3.295836866004329,3.6635616461296463,0.3074846997479606,0.6931471805599453,5.017279836814924
Manhattan,Harlem,40.82374,-73.9373,Entire home/apt,100,2,18,1.79,1,0,0,0.08151679336186238,1,0.0,0,1.0986122886681098,2.9444389791664403,1.0260415958332743,0.6931471805599453,4.61512051684126
Brooklyn,Fort Greene,40.68863,-73.97691,Private room,65,2,206,1.92,2,0,0,0.06989982117287473,1,0.0,1,1.0986122886681098,5.332718793265369,1.0715836162801904,1.0986122886681098,4.189654742026425
Queens,Ridgewood,40.70382,-73.89797,Entire home/apt,350,8,10,0.11,5,365,0,0.10294160140584771,1,1.0,1,2.1972245773362196,2.3978952727983707,0.10436001532424277,1.791759469228055,5.860786223465865
Manhattan,Morningside Heights,40.80549,-73.95924,Private room,99,4,122,1.18,2,233,0,0.05426681951247972,1,0.6383561643835617,1,1.6094379124341003,4.812184355372417,0.7793248768009976,1.0986122886681098,4.605170185988092
Brooklyn,Williamsburg,40.71627,-73.9587,Entire home/apt,200,4,33,0.58,1,1,0,0.049594686207300044,1,0.0027397260273972603,0,1.6094379124341003,3.5263605246161616,0.4574248470388754,0.6931471805599453,5.303304908059076
Brooklyn,Park Slope,40.67994,-73.97863,Entire home/apt,150,5,52,0.5,1,18,0,0.07836172854142635,1,0.049315068493150684,0,1.791759469228055,3.970291913552122,0.4054651081081644,0.6931471805599453,5.017279836814924
Brooklyn,Bedford-Stuyvesant,40.67992,-73.9475,Private room,90,3,126,1.17,4,343,0,0.08683597411211404,1,0.9397260273972603,1,1.3862943611198906,4.844187086458591,0.7747271675523681,1.6094379124341003,4.51085950651685
Brooklyn,Prospect Heights,40.67868,-73.97307,Private room,120,3,51,0.48,3,250,0,0.08028802712733887,1,0.684931506849315,1,1.3862943611198906,3.9512437185814275,0.3920420877760237,1.3862943611198906,4.795790545596741
Manhattan,Upper East Side,40.76834,-73.95334,Private room,75,3,199,1.85,1,326,0,0.033781373565920675,1,0.8931506849315068,0,1.3862943611198906,5.298317366548036,1.0473189942805592,0.6931471805599453,4.330733340286331
Brooklyn,Bedford-Stuyvesant,40.68237,-73.9415,Entire home/apt,175,26,30,0.29,1,364,0,0.0874979822624517,1,0.9972602739726028,0,3.295836866004329,3.4339872044851463,0.25464221837358075,0.6931471805599453,5.170483995038151
Manhattan,Chelsea,40.74031,-73.99999,Entire home/apt,125,3,3,0.03,1,0,0,0.02286692371089556,1,0.0,0,1.3862943611198906,1.3862943611198906,0.0295588022415444,0.6931471805599453,4.836281906951478
Manhattan,Hell's Kitchen,40.76307,-73.99665,Entire home/apt,275,1,41,0.38,1,299,0,0.01224856726315277,1,0.8191780821917808,0,0.6931471805599453,3.7376696182833684,0.32208349916911333,0.6931471805599453,5.62040086571715
Manhattan,Lower East Side,40.71882,-73.98852,Entire home/apt,299,2,109,1.04,1,207,0,0.03929621864760135,1,0.5671232876712329,0,1.0986122886681098,4.700480365792417,0.712949807856125,0.6931471805599453,5.703782474656201
Brooklyn,South Slope,40.6693,-73.98804,Entire home/apt,135,5,151,1.43,3,162,0,0.08873636007860866,1,0.4438356164383562,1,1.791759469228055,5.0238805208462765,0.8878912573524571,1.3862943611198906,4.912654885736052
Manhattan,Upper East Side,40.77333,-73.95199,Private room,130,14,0,0.0,2,0,1,0.03685008819528683,0,0.0,1,2.70805020110221,0.0,0.0,1.0986122886681098,4.875197323201151
Manhattan,Lower East Side,40.72319,-73.99201,Private room,83,1,285,2.69,1,7,0,0.035413503074391076,1,0.019178082191780823,0,0.6931471805599453,5.655991810819852,1.3056264580524357,0.6931471805599453,4.430816798843313
Manhattan,Chelsea,40.74859,-73.99671,Private room,123,1,375,3.52,1,328,0,0.014635989887939018,1,0.8986301369863013,0,0.6931471805599453,5.929589143389895,1.5085119938441398,0.6931471805599453,4.820281565605037
Queens,Jamaica,40.67252,-73.76597,Private room,55,2,52,0.49,2,365,0,0.23558491314174454,1,1.0,1,1.0986122886681098,3.970291913552122,0.3987761199573678,1.0986122886681098,4.02535169073515
Manhattan,Hell's Kitchen,40.76244,-73.99271,Entire home/apt,195,5,10,1.01,1,0,0,0.008467449438878706,1,0.0,0,1.791759469228055,2.3978952727983707,0.6981347220709844,0.6931471805599453,5.278114659230517
Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,Private room,80,2,11,0.48,1,0,0,0.08036462219161568,1,0.0,0,1.0986122886681098,2.4849066497880004,0.3920420877760237,0.6931471805599453,4.394449154672439
Queens,Middle Village,40.71722,-73.87856,Entire home/apt,98,30,33,0.31,5,240,0,0.1144516142306533,1,0.6575342465753424,1,3.4339872044851463,3.5263605246161616,0.27002713721306015,1.791759469228055,4.59511985013459
Queens,Ridgewood,40.70234,-73.89816,Private room,140,7,6,0.06,5,365,0,0.10356790622581843,1,1.0,1,2.0794415416798357,1.9459101490553132,0.058268908123975775,1.791759469228055,4.948759890378168
Queens,Middle Village,40.71546,-73.87854,Entire home/apt,265,7,38,0.38,5,365,0,0.11510904916643343,1,1.0,1,2.0794415416798357,3.6635616461296463,0.32208349916911333,1.791759469228055,5.583496308781699
Brooklyn,Williamsburg,40.7195,-73.95976,Entire home/apt,249,2,358,3.44,2,164,0,0.046311959578497916,1,0.44931506849315067,1,1.0986122886681098,5.883322388488279,1.4906543764441333,1.0986122886681098,5.521460917862246
Manhattan,Hell's Kitchen,40.76548,-73.98474,Shared room,105,6,10,0.09,1,363,0,0.007518510490775999,1,0.9945205479452055,0,1.9459101490553132,2.3978952727983707,0.08617769624105233,0.6931471805599453,4.663439094112067
Manhattan,Harlem,40.80234,-73.95603,Private room,200,30,0,0.0,1,365,1,0.05324017749782629,0,1.0,0,3.4339872044851463,0.0,0.0,0.6931471805599453,5.303304908059076
Brooklyn,Prospect Heights,40.6787,-73.97262,Private room,100,2,226,2.12,3,250,0,0.08033918346610473,1,0.684931506849315,1,1.0986122886681098,5.424950017481403,1.1378330018213911,1.3862943611198906,4.61512051684126
Manhattan,Harlem,40.81035,-73.94598,Entire home/apt,121,1,104,1.0,5,247,0,0.06559232348376882,1,0.6767123287671233,1,0.6931471805599453,4.653960350157523,0.6931471805599453,1.791759469228055,4.804021044733257
Bronx,Highbridge,40.83075,-73.93058,Private room,45,1,138,1.45,3,323,0,0.09115244867802184,1,0.8849315068493151,1,0.6931471805599453,4.9344739331306915,0.8960880245566356,1.3862943611198906,3.828641396489095
Manhattan,East Harlem,40.79958,-73.94275,Private room,100,5,204,1.92,1,192,0,0.05963605369237234,1,0.5260273972602739,0,1.791759469228055,5.3230099791384085,1.0715836162801904,0.6931471805599453,4.61512051684126
Brooklyn,Williamsburg,40.71625,-73.93845,Entire home/apt,140,2,253,3.04,1,125,0,0.06290282187628717,1,0.3424657534246575,0,1.0986122886681098,5.537334267018537,1.3962446919730587,0.6931471805599453,4.948759890378168
Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,Private room,71,2,23,0.22,1,91,0,0.09022754623728255,1,0.2493150684931507,0,1.0986122886681098,3.1780538303479458,0.1988508587451652,0.6931471805599453,4.276666119016055
Manhattan,NoHo,40.72773,-73.99134,Private room,130,2,115,1.17,1,75,0,0.030828209484172166,1,0.2054794520547945,0,1.0986122886681098,4.7535901911063645,0.7747271675523681,0.6931471805599453,4.875197323201151
Manhattan,West Village,40.72861,-74.0049,Entire home/apt,199,5,129,1.22,1,286,0,0.03521550936732476,1,0.7835616438356164,0,1.791759469228055,4.867534450455582,0.7975071958841881,0.6931471805599453,5.298317366548036
Brooklyn,Williamsburg,40.70979,-73.95162,Private room,69,4,82,1.13,2,60,0,0.05892417585338118,1,0.1643835616438356,1,1.6094379124341003,4.418840607796598,0.7561219797213337,1.0986122886681098,4.248495242049359
